coadd_object_id,ra,dec,flags_g,mag_auto_g_dered,mag_auto_r_dered,mag_auto_i_dered,magerr_auto_g,magerr_auto_r,magerr_auto_i
1083297100,9.229293,-33.456571,0,24.44391632080078,24.314735412597656,24.327539443969727,0.11906363815069199,0.15068474411964417,0.28160881996154785
1083298181,9.240024,-33.469651,0,25.769975662231445,25.616491317749023,24.437902450561523,0.4194643795490265,0.4977341890335083,0.2973375916481018
1083298096,9.238611,-33.468741,0,22.83783531188965,22.0292911529541,21.76141357421875,0.036512818187475204,0.02377239428460598,0.03256174549460411
1083297700,9.248546,-33.463718,0,26.85833168029785,25.602563858032227,99.0,0.8393661379814148,0.36108633875846863,99.0
1083297673,9.241002,-33.463472,0,25.14384651184082,24.991119384765625,25.009790420532227,0.15186437964439392,0.1853717863559723,0.3488577604293823
1083297399,9.235789,-33.460088,0,25.852802276611328,25.63494300842285,26.059633255004883,0.30827417969703674,0.3420200049877167,0.8857645988464355
1083297662,9.244102,-33.46338,0,26.0992431640625,26.16459083557129,24.855514526367188,0.36535537242889404,0.552207350730896,0.2927042841911316
1083297023,9.236428,-33.457488,0,20.85702133178711,19.540197372436523,18.902034759521484,0.008246474899351597,0.003384275594726205,0.0031527646351605654
1083297251,9.23753,-33.458331,0,26.05817413330078,23.938379287719727,23.53095817565918,0.7578464150428772,0.14798977971076965,0.177395299077034
1083297006,9.238635,-33.455554,0,25.39686393737793,25.97684669494629,25.289987564086914,0.29259204864501953,0.6860407590866089,0.6354854106903076
1083296999,9.244157,-33.455378,0,26.364591598510742,25.23746681213379,24.62820816040039,0.6595903635025024,0.3214723467826843,0.3197647035121918
1083297610,9.252657,-33.462836,0,24.060009002685547,23.308176040649414,22.939659118652344,0.09603622555732727,0.06672275811433792,0.08300279080867767
1083297069,9.216513,-33.456268,0,23.615013122558594,23.320579528808594,22.912044525146484,0.07333140075206757,0.07870777696371078,0.09196523576974869
1083296478,9.21338,-33.449221,0,26.162572860717773,25.371139526367188,24.793663024902344,0.5501274466514587,0.3618148863315582,0.38985687494277954
1083296676,9.232884,-33.451685,0,25.011367797851562,25.42609214782715,24.6594295501709,0.19783514738082886,0.3978014290332794,0.34251004457473755
1083296243,9.227124,-33.447897,0,19.662918090820312,19.30035972595215,19.2075252532959,0.002869121730327606,0.002724377904087305,0.0040646023117005825
