source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
5003196240492710016,14.858114941494676,-33.883223922677985,19.094687,20.25168,18.078358
5003196545433328512,14.874658076989101,-33.8791000955018,20.227543,20.347105,20.221476
5003196614152893696,14.86349547683359,-33.87841083498412,20.362024,21.387352,19.136284
5003196618448138752,14.864256512078098,-33.8755579602135,20.274937,20.594635,19.714575
5003196614152807552,14.869297699728099,-33.87438767805414,17.801609,18.32772,17.132648
5003196545433330688,14.874768941077656,-33.874696543521054,20.477766,20.832031,19.93597
5003196240491281536,14.85308358784136,-33.87319945796941,20.918898,21.006573,20.102951
5003196618449483264,14.859598948589936,-33.86999845726698,17.627144,18.270863,16.879694
5003196545433332096,14.873587576152312,-33.87256814649688,19.117792,19.56251,18.51943
5003197168204234240,14.77723727049424,-33.868027627786994,20.931875,21.065224,20.629213
5003197163908707968,14.78151659149384,-33.87073907054059,20.211206,20.561235,19.731215
5003197202565031808,14.781049492749139,-33.860859674796906,19.724012,17.883448,16.527477
5003197198268405248,14.781768991916174,-33.857997741799004,19.801956,20.156944,19.23987
5003208914939188864,14.772701727820255,-33.856606479973536,19.675623,21.121143,18.428411
5003208914939189120,14.773986191392808,-33.85484709842052,20.150236,20.315187,19.844372
5003208953594495104,14.77669285175028,-33.85305712439108,20.787542,21.097414,20.12101
5003197202565031296,14.789287559654161,-33.84846729581443,17.774105,18.401321,17.025148
5003208949298928768,14.775553765196003,-33.842870503645635,17.985138,18.514912,17.29801
5003209056673708032,14.787532927897029,-33.84207032475372,20.815357,20.891512,20.513653
5003197305642788736,14.801021531713928,-33.84925658446668,20.097158,21.010511,18.968363
5003197232628144384,14.813511510798042,-33.851800638554344,20.923223,21.006918,20.313103
5003197305643747072,14.801990263021613,-33.84150738359311,21.130493,21.259506,20.659088
5003197340003116032,14.80708236388923,-33.8420999376352,21.187346,21.220432,20.452246
5003197335707706240,14.807858981613803,-33.84119516342177,20.029789,20.190722,19.92407
5003197060829415168,14.825874740347992,-33.85887559478213,20.063496,20.37724,19.659138
5003197060829452032,14.835063431516707,-33.8575704916562,19.71014,20.162958,19.065945
5003197065126078976,14.829733860242968,-33.851747787875205,19.995893,20.905043,19.053204
5003196996405528320,14.843175305122271,-33.85834134166776,21.17033,21.739145,20.078728
5003197443082126336,14.84772498496609,-33.85151855488393,20.827656,21.295876,20.38512
5003197370067063296,14.859601455049384,-33.857420461922985,19.372602,19.751436,18.87611
5003196652809221120,14.869447580237232,-33.86013262205497,17.531908,19.046791,16.347038
5003197374362647808,14.853043236266842,-33.854611586897434,21.230995,20.855745,20.636131
5003197404426806016,14.862406046980096,-33.84954730932047,21.0501,21.407457,20.541826
5003196652808135296,14.873608601438994,-33.85243026024226,20.682228,21.13479,20.150524
5003197644945221504,14.831946487093788,-33.84420108675169,19.612053,19.94111,19.117805
5003197477443302144,14.847200639372632,-33.83944383272589,19.234253,19.76076,18.646704
5003197443082125952,14.850004578312877,-33.84751582325752,20.697998,21.01339,20.07083
5003197443083225856,14.852175266654065,-33.84676612946922,19.881275,20.311003,18.944693
5003197443081858560,14.852022340409723,-33.84633408839219,20.746147,,
5003197408722382720,14.863007639762454,-33.84409017148229,20.81109,21.264214,20.23807
5003197507506272128,14.873057949269894,-33.84138821769486,20.172081,20.381535,19.780878
5003197511801335424,14.87085240497757,-33.84052128064072,20.332767,20.51363,20.258286
5003197477442939136,14.851261663176286,-33.834400004102214,19.008337,20.107368,17.996117
5003197473146541568,14.860117623356523,-33.833068906753084,20.098572,20.562067,19.680826
5003197511803028736,14.867243518990062,-33.83712220324457,19.645384,20.13889,19.062897
5003197507506278400,14.866007806147923,-33.834869674012204,19.650658,20.015001,19.175514
5003197507506281600,14.872569665958073,-33.83152320982757,20.78865,20.820288,20.125198
5003204035857094912,14.666506925803294,-33.84462362694572,12.365982,12.918461,11.669913
5003204040151928320,14.670588206069002,-33.84394346546783,20.974655,21.110142,20.102385
5003203967137693696,14.67951603835666,-33.84813096459064,19.625973,20.106775,19.026846
5003204074512651648,14.68138582651433,-33.8418887971661,17.887957,18.486053,17.168758
5003204108870768256,14.691827958111153,-33.83463031897008,19.227274,19.643091,18.675232
5003204104576515712,14.702763964472442,-33.83783109683278,18.179405,18.737486,17.50145
5003204108871401728,14.695093452535271,-33.83092690327382,20.54606,20.61134,20.433317
5003204108872390400,14.708362897658558,-33.83479030567397,16.303492,16.738605,15.706131
5003204143231840896,14.711706779314508,-33.83244819260744,21.270536,21.918798,20.6009
5003204074511026816,14.674157898384681,-33.83037843247379,19.898397,20.374073,19.310196
5003204104576517760,14.698615719234176,-33.82621394795584,20.483444,20.544312,20.378042
5003204138936257792,14.705130867289657,-33.822721375527394,20.40833,20.702936,19.966423
5003204143232154112,14.712315721473642,-33.82546842242231,19.611748,19.836151,19.316347
5003204143232544640,14.716575057680558,-33.823788603119006,20.201033,20.314518,20.132357
5003204138936258048,14.71122137717079,-33.821593572778404,20.091904,21.12677,19.097868
5003204143231136128,14.71753421278,-33.82058144001564,20.755844,21.183743,20.031902
5003204177590363776,14.69279969780937,-33.81796546806015,20.086143,20.347332,19.54555
5003204211950732032,14.695112785680662,-33.81818746779536,21.080898,20.667107,19.98429
5003204211950102400,14.701275251107555,-33.817106697644896,20.077827,20.569378,19.488083
5003210018745967104,14.716852569994835,-33.814790852986945,19.917461,20.386066,19.400682
5003209194112484992,14.740995542446358,-33.841158586638024,20.688446,20.903322,20.147919
5003203387318013824,14.718872550451051,-33.83667835041177,21.695326,20.57127,18.945837
5003203383022010368,14.724241511899388,-33.83438860931382,20.047081,20.217417,19.703165
5003203383022010240,14.729976399675635,-33.834151810789216,19.632935,20.053759,18.966833
5003209258537272704,14.73009339836383,-33.8284304307932,20.225914,20.409843,20.17502
5003209262831729792,14.732279478135021,-33.831776554644925,19.785206,20.01677,19.41746
5003208983659019136,14.751603692211463,-33.8408605836374,20.868597,21.235538,20.101831
5003209022313686912,14.762645200406704,-33.83423366235114,20.275084,20.285269,20.209356
5003209022315424640,14.771048098385007,-33.834224032977495,20.952036,21.05851,20.167925
5003209228473809408,14.757145530991789,-33.82939588742672,20.291475,20.43229,20.283905
5003209228472407040,14.750753174307372,-33.82698505979136,20.805172,20.889175,20.30509
5003209224176967808,14.758108156818523,-33.82331874714854,19.942945,20.386034,19.378801
5003210018746395392,14.721834875843587,-33.82242358532214,20.840832,21.17135,20.273542
5003209262831853952,14.730208843665014,-33.82512347770484,20.217356,20.384861,20.016022
5003209292897008512,14.74357370680328,-33.81985956771042,19.828749,20.253262,19.277725
5003210018747436416,14.72312927603453,-33.81670458194982,19.952394,21.56716,18.704088
5003209297192004736,14.74476993508171,-33.80705459039469,21.18457,21.27749,20.983625
5003209228472406656,14.754739051665934,-33.816159114598676,21.001816,21.299822,20.472067
5003209331551619712,14.763819588350854,-33.81877684140564,21.193108,21.064081,20.052256
5003209327256183296,14.760223614685206,-33.81630549505326,20.110254,20.261215,19.704487
5003209327256219648,14.756600410841235,-33.813240447971374,20.506805,20.683826,20.345179
5003209400272146304,14.756292372721958,-33.80558440426019,17.147951,17.47351,16.653336
5003209331552750976,14.758861935539262,-33.81125871673267,20.53981,20.919302,19.969414
5003204383750295552,14.67749989708428,-33.809288171609836,16.519915,17.288975,15.670119
5003204418108408704,14.69110809000128,-33.80741322435219,20.017624,20.338554,19.407717
5003204418109048192,14.6909720872597,-33.803072911336905,21.030695,21.376316,19.99086
5003204448173907712,14.666494951342159,-33.80272993359883,18.343071,18.909676,17.706736
5003204452468903808,14.672606406913832,-33.80111706956736,20.911827,20.95672,20.154661
5003204452470158720,14.671936244070245,-33.799086975663414,21.05784,18.953709,17.383945
5003204452468144384,14.668376977528967,-33.7983157500545,20.274906,20.451601,20.228065
5003204482533647616,14.676582836344712,-33.79613496759482,20.257633,20.428038,20.276154
5003204418109049216,14.68257556913292,-33.8017017899111,20.748184,20.913624,20.063383
5003204413814170496,14.689245606191976,-33.79666309559688,20.451406,20.745543,19.911903
5003210087465442560,14.712138412549852,-33.80821297741185,18.807423,19.357035,18.158606
5003210087465873920,14.718353793927184,-33.802717739750996,20.738344,20.95197,20.020247
5003204413814169856,14.69420653089416,-33.79792413184603,19.953941,20.445856,19.46788
5003210293624306688,14.702940600258557,-33.79711709207903,20.647566,21.666338,19.469215
5003210087466911616,14.71046846010438,-33.79702208009507,17.325785,17.734674,16.762514
5003210121825177344,14.718768174425085,-33.79230218532839,20.125376,20.291157,20.194845
5003204486829030144,14.676580179547797,-33.78565466039436,21.158903,20.840252,20.34356
5003210293624308992,14.692672275896966,-33.790086460986686,21.763807,20.853973,19.213274
5003210289329434752,14.70565379785158,-33.788072827656855,20.14185,20.340786,19.794842
5003210362343477248,14.696714747448766,-33.77710755046941,20.221027,20.621742,19.64584
5003210392408652928,14.699094178200951,-33.77702091847154,20.4099,20.69459,19.843946
5003210396703077248,14.699041711023812,-33.77424105467825,19.83242,20.31461,19.199354
5003210327984159232,14.708725674605526,-33.780114724200686,21.127857,21.49843,20.624031
5003210327984043904,14.710509451766976,-33.77481729611019,20.519304,20.391897,20.47649
5003210048811260800,14.7325583141468,-33.804039007282185,20.087135,20.371862,19.6032
5003209292897008768,14.7440097686871,-33.80298788782084,20.139631,20.342754,19.98351
5003210117530740608,14.721170061380318,-33.79362581860552,19.985994,20.398142,19.565784
5003210121825178496,14.723324137454693,-33.79318189434093,20.014238,20.139551,19.636854
5003210117530741888,14.72466241689405,-33.79034162775524,18.570848,19.126362,17.936243
5003210156185048960,14.738556786308333,-33.7956412449958,20.184183,20.233738,20.090433
5003209395975660544,14.757443006171547,-33.795555006702145,20.40561,20.51978,20.247751
5003209434630414336,14.761077102576746,-33.79341709306911,20.020542,20.251911,19.499699
5003209434631883648,14.76195370988392,-33.79404812726134,16.255274,16.862087,15.515885
5003209434630413952,14.760953579003417,-33.788948009978405,20.082146,20.614359,19.639187
5003210190544657024,14.759212014555366,-33.78559967840836,19.218609,19.24974,17.672276
5003209434631883392,14.759186323912216,-33.785524934373505,19.526943,,
5003209434631883264,14.759866319585809,-33.785082710291576,16.78199,17.322742,16.076582
5003209434630956160,14.763129557932299,-33.78660438145808,20.917332,21.162933,20.362076
5003209434630834304,14.769332774379134,-33.78565740279511,20.682774,21.261875,20.224522
5003209434630955520,14.768095146103272,-33.78460850130972,21.09571,22.090437,21.05146
5003210224904391680,14.72805251279673,-33.78285447786265,19.931646,20.378769,19.351847
5003210224905864576,14.729877287286573,-33.781084967399586,15.703004,16.416557,14.883349
5003210431062818944,14.722653934518847,-33.77536641572002,20.1464,20.270187,19.961643
5003210431064293760,14.722846854461961,-33.77303580342989,17.952934,18.553736,17.216885
5003210220609960832,14.739698228560583,-33.77779268613454,18.501017,19.745003,17.385902
5003210151889905536,14.746946123282944,-33.78362064785606,20.185667,20.150818,19.971584
5003210190545082368,14.745382907129736,-33.77990680751655,20.249441,20.268162,20.151905
5003209434630412544,14.762684393825209,-33.78355078016051,20.034388,20.46242,19.596226
5003209430335400448,14.765299095508885,-33.779555372451654,19.284906,19.818977,18.687502
5003210568502201344,14.764806129250065,-33.7776097693407,20.929335,21.443363,20.424257
5003209125393187328,14.7763851011597,-33.83476830662091,20.61005,20.931622,20.152557
5003209159752922496,14.790834280590925,-33.819262164436346,20.749859,20.86915,20.185595
5003197340002921600,14.806843343089636,-33.83048219140172,20.554182,20.403715,20.115986
5003197335707707264,14.809347134842932,-33.82671154432638,20.070082,20.530596,19.567291
5003197335707706752,14.815535415679241,-33.83370272196609,20.106398,20.330925,19.6003
5003197717960041984,14.814354638036447,-33.826474586091024,20.871147,21.046362,20.410753
5003197713664715008,14.82041196411117,-33.82732084447994,20.511818,20.820347,20.018372
5003197717960041600,14.81508621181996,-33.819990238618914,21.293484,20.632423,20.307531
5003209125393187072,14.778175157766936,-33.81894780513659,20.865583,21.130894,20.14897
5003209361615921792,14.776082712288321,-33.81110049428843,19.981794,20.340267,19.482632
5003209159752924800,14.779555281817613,-33.81124670926409,20.410631,20.449389,20.485058
5003209159753978496,14.783752788036875,-33.80666424309513,20.138971,20.278112,19.900805
5003209464695351808,14.809549005746927,-33.81425817130356,19.868565,20.210081,19.321163
5003209533414829184,14.807867355302013,-33.80226362323194,20.376251,20.63027,19.774897
5003209468990321408,14.810763907703745,-33.80292947498174,20.191141,20.33206,19.916153
5003209499054999808,14.822878982848557,-33.80215314050049,19.937046,20.166199,19.528713
5003197644945234688,14.827684059295049,-33.83064236079228,20.093126,20.648329,19.558165
5003197644945236992,14.83257317219155,-33.82881360332348,20.089167,20.276213,19.79873
5003197717961132544,14.825132049861823,-33.82779087989776,20.192446,20.273132,20.02245
5003197683600296320,14.842603209494511,-33.82905176329338,21.01101,21.104946,20.121891
5003197683600296960,14.84166202982556,-33.82735203366413,21.115602,21.633993,20.480373
5003197473146543616,14.848718440901468,-33.83011750567,20.12429,20.525772,19.705334
5003197679304978944,14.840906568578216,-33.825077035387245,20.167313,20.235878,20.003124
5003197679305091072,14.83753680284704,-33.822342462245985,21.079823,21.088478,20.39026
5003197717960038144,14.828599823439706,-33.821616382436325,20.809385,20.966053,20.201069
5003197752320291072,14.835662505018602,-33.818990685865906,21.160633,21.951796,20.516565
5003197752320843904,14.836063652612012,-33.81576060504676,16.633835,17.414562,15.767494
5003197683601368064,14.842198907537567,-33.81772838919953,17.616085,18.206144,16.856438
5003197679304983936,14.844579565041169,-33.8196299268859,20.178284,20.199554,20.142515
5003197752320843776,14.8394266332341,-33.81352013827971,20.272018,20.347406,20.121874
5003197580521077248,14.857991033054429,-33.82138735847902,20.6835,20.90319,20.115936
5003197576225766144,14.864479371873168,-33.822603264227695,20.205442,20.22942,20.084402
5003197576225766272,14.866154047105539,-33.82303661435655,20.313759,20.345476,20.279001
5003197580521074816,14.863228576519557,-33.82057986481061,20.457691,20.444483,20.429276
5003197580521073152,14.868791678136411,-33.82017464985691,20.92341,21.404144,20.398056
5003197580522505216,14.871058590355739,-33.82031948737946,19.428734,19.79959,18.966824
5003197580521204992,14.860086009102218,-33.81824534241265,20.961042,21.1214,20.417526
5003197782384204416,14.854335835877496,-33.814341354597744,20.088068,20.447794,19.55472
5003197782384207104,14.854914393720279,-33.81207459569307,18.945198,19.429794,18.316437
5003197786679507328,14.858738983107502,-33.81314734548416,20.496367,20.888803,20.019108
5003197580522153472,14.866492054171106,-33.81676711584131,18.796274,19.25796,18.14868
5003197614880810368,14.87235615626465,-33.81710012825333,21.241545,21.052254,20.631874
5003197816743945984,14.864256687093826,-33.8113198272148,20.107353,20.602623,19.486956
5003197752319900288,14.828849665331512,-33.80603337279914,21.172302,21.106749,20.206697
5003197851103684736,14.841898930521602,-33.810243512561186,20.575428,21.025148,20.033985
5003197786679712768,14.843311109121691,-33.812114846915165,21.170818,20.366848,20.215687
5003197851103688832,14.837138691763451,-33.80602006591674,20.239437,20.355118,20.176056
5003197855398597504,14.842455283569496,-33.80312882055307,20.307444,20.21915,19.87967
5003197851103687936,14.845384383689938,-33.806648369037205,20.01683,20.496653,19.457682
5003197851103694464,14.8360499051087,-33.80005420461928,20.169992,20.55981,19.690586
5003209606429238528,14.830415452690916,-33.79726071734514,20.258549,20.353727,20.154978
5003197851103695744,14.841735541327015,-33.79990639166707,19.495998,19.94663,18.932438
5003197782384208768,14.850225953982608,-33.809600137543356,18.900515,20.074429,17.835266
5003197786680581760,14.850243164401155,-33.80687018473515,19.794628,19.9788,19.400202
5003197782384212608,14.857856209054294,-33.80613972034505,20.345377,20.553213,19.692804
5003197782384211968,14.850570721069907,-33.806326317525254,19.493254,19.750002,18.7586
5003197786680581632,14.854616147014521,-33.803866886580614,20.112381,20.213137,20.09345
5003197821039245568,14.859412613586306,-33.803283121686775,21.044836,21.597795,19.822495
5003197821039100672,14.85714146693308,-33.80223299925873,20.458138,21.20537,19.630192
5003197816743950848,14.868325307073903,-33.806268370133814,20.424435,20.520317,20.268986
5003197885463433984,14.855135930942126,-33.79965577708615,20.179756,20.700142,19.58523
5003197889758722944,14.857745287292344,-33.796596318864275,21.158964,20.98711,20.538582
5003199298509146112,14.868075462227551,-33.791949551062174,20.390816,20.542446,20.304731
5003209361615922432,14.777471093209352,-33.79358334445397,19.921507,20.576912,19.244722
5003209743868597248,14.787680821984274,-33.7912040658277,20.81704,20.834631,20.268263
5003209537710165632,14.79718992266476,-33.79296222985758,20.642551,20.559605,20.3788
5003209739573044608,14.792195424137397,-33.792580336982404,18.319717,18.739408,17.75144
5003209743868719616,14.792606868615422,-33.788141297772164,21.074488,21.191568,20.281101
5003209739573044864,14.789979280252789,-33.786016166270045,20.025602,20.191788,19.635574
5003209778229622400,14.794552042001724,-33.784043223726336,19.1428,19.500643,18.642677
5003209537710289024,14.799872762785897,-33.79673600074574,21.234955,20.512766,20.159395
5003209572069780736,14.806417472419561,-33.79617060875099,20.735487,21.637764,19.441715
5003209503350145408,14.816368517129483,-33.79575996219035,20.217068,20.35185,20.0324
5003209572070373504,14.813820742844817,-33.79383872519653,21.165136,21.379627,20.564579
5003209567774568320,14.81192893429299,-33.790960508090045,20.29569,20.310558,20.162182
5003209572069974528,14.819036862916503,-33.79132913699137,21.042305,20.93982,20.256498
5003209675150053760,14.822130508833416,-33.78673068851675,17.302013,17.5676,16.8609
5003209675149228928,14.820478607820464,-33.78570842780645,21.181814,21.092836,20.311884
5003209670853711744,14.82267366173963,-33.78325919821868,18.039883,18.60452,17.327917
5003209572069372928,14.810566918898981,-33.78155085303359,20.013853,20.46365,19.439312
5003209675148993152,14.81903700426382,-33.78012352588357,21.082748,21.68636,20.181992
5003209808292522624,14.77778553120147,-33.77977091922267,20.086372,20.317196,19.641064
5003209812587534080,14.773763119889853,-33.77550357352951,19.945204,20.606354,19.453562
5003209846947274240,14.786011577416502,-33.77691425880106,19.84769,20.267506,19.308844
5003209812588076160,14.778561127503552,-33.772139362471705,21.20385,21.448484,20.54503
5003209846947813504,14.781632339501563,-33.77246160241752,21.253027,,21.285872
5003209842652297472,14.781314444593932,-33.77008919585126,20.582047,20.64031,20.54526
5003210568501775872,14.773050055112462,-33.764903504073416,20.042559,21.38539,18.787857
5003209846947271424,14.779703030529236,-33.76695043237734,20.20942,20.360027,19.996029
5003209846947884544,14.784970359114803,-33.768950261227204,21.106518,21.125692,20.596947
5003209842652261248,14.79327618785285,-33.77111241493255,19.120218,19.623009,18.531166
5003209846948743296,14.792731309774387,-33.76482616005928,18.960484,19.445541,18.376165
5003209842652261632,14.794775766394705,-33.76454592277768,19.824888,20.232603,19.30016
5003209778228212096,14.798284143447303,-33.77945885096724,21.254538,21.324348,20.225513
5003209778229298816,14.800405971869807,-33.77248803302972,16.899637,17.570498,16.11989
5003209675148588160,14.822316821065463,-33.77717017074408,19.791876,20.291138,19.220795
5003209709509337216,14.823171939415694,-33.76898410716604,21.305267,21.828407,21.00264
5003209881307011072,14.80628450652378,-33.76220318094127,20.186577,20.302738,19.859085
5003209877012001024,14.813532573409523,-33.76058798446658,20.364326,20.633093,19.695734
5003209915667284608,14.820549321701312,-33.761183380689225,21.27227,21.403408,20.49473
5003209606430578048,14.834641060629508,-33.79035557495803,18.229347,18.72221,17.567383
5003209606429360640,14.835825711185167,-33.79086815083074,20.413023,20.409954,20.324888
5003209602134228480,14.824445722520759,-33.788495976668,19.909592,20.26009,19.420918
5003197885463442432,14.84687543558583,-33.79147713654466,18.858847,19.409002,18.244873
5003197889759795200,14.845131281729726,-33.7899259204636,19.915283,20.258049,19.498583
5003209640789249408,14.842943175336623,-33.78841697469336,20.98234,21.267294,20.593636
5003209636493970688,14.84059234536095,-33.78640916074031,19.10584,19.59577,18.480278
5003209670853713024,14.828029993112123,-33.782076442014244,19.976778,20.316742,19.56996
5003209675148990592,14.829355494511555,-33.77728684814146,21.029083,21.105043,20.43655
5003209640788850560,14.833888141818997,-33.77957822417737,20.231998,20.284803,20.133696
5003209709508927488,14.83030211617395,-33.77683861901425,21.102783,20.30759,20.883068
5003209636493975296,14.845652777682877,-33.782065875081344,19.495138,19.993155,18.930552
5003209640788851072,14.841604774243185,-33.77863171870317,20.054625,20.140137,19.807035
5003209640788976128,14.841700823376488,-33.77686358125648,20.51907,20.903212,20.044014
5003209640789247232,14.84915942483377,-33.77820369131925,20.653276,21.045637,20.268438
5003197885463448192,14.862321368184706,-33.788886752523155,20.072617,20.552742,19.523663
5003199362932202496,14.862143303028905,-33.783351711538394,20.13757,20.481201,19.683786
5003199298507992192,14.867603847490951,-33.78877074041792,20.78678,20.908936,20.090773
5003199367227470720,14.862740767177385,-33.78766028026581,20.5617,20.48979,20.513052
5003199362932201216,14.865195321677183,-33.78425813584067,20.154793,20.38426,19.777046
5003199367227083136,14.866621374608577,-33.78200004664773,20.01222,20.438263,19.430294
5003199298507991680,14.870432310447725,-33.78482624145562,20.908237,21.26938,20.33345
5003199298509097216,14.871566509235361,-33.78482026911598,20.101126,20.42034,19.687092
5003209640788976256,14.852967813969194,-33.778911530336366,20.131414,20.247364,19.791243
5003199367228544640,14.859430199985146,-33.78137703734353,16.65911,17.393322,15.826054
5003199367227600512,14.859505063595341,-33.780035458943296,21.09455,21.344065,20.233166
5003199362932205696,14.856857711842144,-33.77990296672059,19.257141,19.764141,18.635792
5003199367227080704,14.85964300052568,-33.7778421439627,19.792742,20.318916,19.190966
5003199367228544128,14.860978796094873,-33.7768813698104,19.793447,20.178148,19.262178
5003199367228543872,14.859977823572585,-33.77426447619143,19.18498,19.66297,18.559053
5003199362932205568,14.872372907867593,-33.77989054555356,19.174574,19.60537,18.586317
5003199367227470080,14.865104511388754,-33.775309376285946,20.94936,21.092758,20.313059
5003199362932211200,14.869007150616188,-33.7755813116254,20.224339,20.30535,20.304285
5003199397291953664,14.873861136896481,-33.772963648405316,18.718134,19.218206,18.105915
5003209675148991872,14.823626004022646,-33.773687126853936,20.677675,21.050596,20.113256
5003209709508727680,14.833978075304037,-33.7732260061027,20.665035,20.964523,20.012306
5003209709508323200,14.825608982061881,-33.769702922367124,19.915735,20.279516,19.38513
5003209705213257344,14.833146048647933,-33.76733321347572,19.653309,20.179325,19.049427
5003209709509027328,14.83647493505976,-33.76837904406823,21.227484,21.604733,20.082195
5003211186978896128,14.842409857710837,-33.766548721271896,20.164597,20.26264,19.395113
5003211118257999104,14.843998637769255,-33.76862130839652,20.692644,20.878313,20.15222
5003209709509790848,14.82410712157577,-33.76715336881685,16.971088,17.688255,16.165302
5003209709508851968,14.836363886548575,-33.76348603904607,21.098312,21.224403,19.965866
5003209705215494528,14.828020156455336,-33.76244635102416,20.360268,20.536428,19.582651
5003209709508321152,14.83327267576026,-33.758419611311226,20.246147,20.7521,19.74014
5003211113962746112,14.84941396612729,-33.7616907203051,20.089825,20.46734,19.64217
5003211182682007808,14.837860831211575,-33.75709387503191,20.48541,20.420803,20.330923
5003211182682007424,14.845799336507799,-33.759394271921806,20.077675,20.410868,19.616667
5003211113962737280,14.8563367532823,-33.772634568071666,19.211674,19.643955,18.621037
5003199362932217472,14.865427554138211,-33.7705358833651,20.280815,20.667686,19.687735
5003199397291958016,14.87285246256973,-33.7703187644191,19.56187,19.938257,18.922924
5003199397291958144,14.8720770165156,-33.76886923897303,20.117306,20.435871,19.780926
5003211113962747776,14.857364877848232,-33.761066868525134,19.986422,20.118061,19.908133
5003211118259064448,14.851032613615223,-33.75979678362894,19.024696,19.51205,18.397171
5003211182682228608,14.85157526641813,-33.757999939838584,18.006287,18.57739,17.294847
5003211182684247168,14.8503036113451,-33.757035694719285,21.072794,20.724203,20.467316
5003211152617732864,14.859946010980359,-33.757167741161034,21.04428,20.48197,20.104662
5003211152618802688,14.859856686035071,-33.7552422841569,12.899137,13.292854,12.345812
5003211148322484736,14.867705893701356,-33.76207713112702,19.729946,20.2549,19.166567
5003211152617731200,14.86397534214432,-33.759628152217374,21.178165,21.413399,20.801643
5003211148322489216,14.864015033759106,-33.75869292199846,18.248833,18.791624,17.615717
5003199401587206144,14.87245820712677,-33.76138697490533,20.642656,20.887743,20.09401
5003199397291967744,14.874366799356686,-33.758208989272646,20.096807,20.2772,19.825356
5003394388806633856,14.472883465647802,-33.784117862838016,19.804785,20.009922,19.393808
5003394324382390912,14.48027390374994,-33.784756459017395,19.946236,20.145044,19.587862
5003394324382576128,14.485787737126183,-33.790534215410986,21.223528,21.593328,17.5561
5003206685852764928,14.50208561337808,-33.795325550239546,16.374523,17.15343,15.5125885
5003394358742944512,14.498076782019321,-33.7823425032601,15.344971,16.23014,14.416895
5003394427461719424,14.472983904649373,-33.76974262609763,21.131512,21.548117,20.207905
5003394358742129152,14.492081209015437,-33.77564742735453,19.667622,21.054874,18.49316
5003395831915652480,14.496010563756483,-33.76934803764599,20.30959,20.651417,19.817595
5003395904930448000,14.489714940339109,-33.76516939433451,20.29767,20.448732,20.168339
5003206617132325888,14.510412852296769,-33.79547086443815,20.550001,20.751783,20.09164
5003206617132439040,14.514244638212134,-33.79300753322463,20.513374,20.40577,19.890703
5003208094601073280,14.528820842919206,-33.792850071996696,20.8138,20.667032,20.27996
5003208128960142464,14.53145105012228,-33.78060839076787,19.364937,20.253544,18.516457
5003207884147748608,14.536235911639036,-33.79200170185974,18.501713,19.751886,17.415499
5003207922801843456,14.544542714510971,-33.78471558246743,19.1239,19.97924,18.207724
5003207922803373952,14.547893565351472,-33.784092648084666,20.229338,20.378738,20.17077
5003208232039357696,14.545056895220887,-33.774656417386915,19.201809,20.099619,18.329306
5003208025880929664,14.56065599005202,-33.78080723178274,19.027584,19.490528,18.45297
5003395870570617216,14.520165147768013,-33.75924946422975,20.100706,20.3426,19.744165
5003208197680288512,14.528947832982572,-33.765544132359544,20.674486,21.450676,19.834778
5003208128960811264,14.538787663954254,-33.772105350781274,20.888092,21.119812,20.116913
5003208227745139456,14.546732095173686,-33.767228675238364,20.125025,21.52013,18.826561
5003394427461605504,14.476044316059163,-33.76141579236328,19.840347,20.154621,19.321663
5003396179808376448,14.467584575923263,-33.74120867713978,21.080847,20.96794,21.128666
5003396106793577344,14.482888365936821,-33.7376273375877,18.389944,19.214277,17.491837
5003396145448522880,14.498305417752913,-33.73240440560802,19.34229,19.773079,18.724342
5003396145449339008,14.492584739359566,-33.731023130174634,18.460014,18.937267,17.829939
5003395973649944448,14.522171030353572,-33.74297079693765,20.94,21.262041,20.088213
5003208335120593792,14.543072368415944,-33.74764298898021,19.259392,19.650068,18.82226
5003396072433845888,14.525182533768376,-33.7271617991387,20.2876,20.410587,20.261965
5003396076729862528,14.524308124308568,-33.724900385665116,18.105152,18.597322,17.385649
5003396076729046528,14.525986185972394,-33.72492646001595,20.168951,20.288002,19.92765
5003208713075691392,14.549966810425962,-33.72996186272885,19.958815,20.263762,19.54679
5003208713076361600,14.55974439257929,-33.72883895078923,21.198658,21.089376,20.481657
5003208060240797056,14.572206491612073,-33.77229228119997,20.315388,20.29979,20.256243
5003207613564728576,14.605027367774676,-33.78291805472257,20.418772,21.242476,19.288393
5003207613564070656,14.604079463697776,-33.78198744974258,19.333239,20.111479,18.510967
5003207613565701120,14.603230915971036,-33.773225753129594,17.351372,17.715494,16.846512
5003207643629585920,14.604773981920438,-33.76960613653245,19.228611,20.990934,17.935307
5003207647923937408,14.60734543028545,-33.76736026109443,20.265093,20.676914,19.771618
5003208060241331712,14.56548870904798,-33.764034786790106,21.287228,20.86905,20.82656
5003208060241331072,14.575806162910807,-33.7682326080364,20.714884,21.028315,20.012194
5003208438199554816,14.573532693135848,-33.75176542386067,21.475769,19.555069,18.32656
5003208438199421824,14.583766867896616,-33.75885516822913,14.43401,14.937051,13.776735
5003208438197788032,14.584624362041382,-33.757080157936336,19.675209,20.548874,18.534195
5003208365184092544,14.588575498713615,-33.767670411931945,18.217178,18.745142,17.574978
